Batch,RELEASE,Humidite_finale,Temps_de_granulation,Temps_de_mouillage,Temps_de_melange,Temps_de_sechage,Temperature_enceinte_GRANULATION,Temperature_enceinte_MELANGE,Temperature_enceinte_MOUILLAGE,Temperature_entree_REFROIDISSEMENT,Temperature_entree_SECHAGE,Temperature_sortie_REFROIDISSEMENT,Temperature_sortie_SECHAGE,Debit_air_REFROIDISSEMENT,Debit_air_SECHAGE,Puissance_GRANULATION,Puissance_MELANGE,Puissance_MOUILLAGE,Epaisseur,Pelliculage,Puissance_granulation_max,Puissance_melange_max,Puissance_mouillage_max,duree_pelliculage
8A041,45.6666666666667,2.09,0.00109085648148148,0.000324074074074074,0.00141975308641975,0.0543016975308642,8.68,13.426666666666698,11.056666666666699,32.313333333333304,58.19,39.433333333333294,28.1,4486.626666666671,4675.77,4.415,7.05,3.24,6.1382,6554.0,7.1725,11.21,7.38,6540.0
8A042,43.3333333333333,2.77,0.0013850308641975301,0.00032021604938271603,0.0014236111111111099,0.0523263888888889,10.85,16.806666666666697,15.22,31.5133333333333,57.5266666666667,39.09,28.5466666666667,4421.74,5137.163333333329,4.7,6.83333333333333,3.22,6.119142857142861,6554.0,7.195,10.88,7.215,1620.0
8A043,41.1666666666667,1.89,0.0013850308641975301,0.000324074074074074,0.0014236111111111099,0.0525231481481482,7.85,13.926666666666698,11.81,31.88,58.383333333333304,39.6266666666667,28.53,4477.466666666671,4898.01333333333,4.66666666666667,6.93666666666667,3.3333333333333304,6.12333333333333,8659.0,7.223333332999999,10.91333333,7.39,8700.0
8A044,44.3333333333333,2.1,0.00140046296296296,0.000324074074074074,0.0014236111111111099,0.0542361111111111,14.153333333333302,17.9,17.75,31.61,58.07,39.473333333333294,28.396666666666697,4910.796666666671,4940.573333333329,4.7,6.93666666666667,3.35,6.1208,6157.0,7.303333332999999,10.82,7.376666667,6180.0
8A045,42.1666666666667,1.89,0.00138888888888889,0.00033179012345679,0.00141975308641975,0.0533333333333333,8.49333333333333,13.666666666666698,13.506666666666698,31.6833333333333,57.5433333333333,39.4433333333333,27.9166666666667,4826.93666666667,5421.18666666667,4.65,7.05333333333333,3.24,6.1382857142857095,6925.0,7.196666667000001,10.29666667,7.46,6960.0
8A046,44.8333333333333,1.76,0.000941358024691358,0.00032021604938271603,0.00142746913580247,0.0540856481481481,10.1666666666667,15.863333333333301,13.44,32.0966666666667,58.16,39.76,28.04,4444.4,5254.556666666671,4.02,6.98333333333333,3.29666666666667,6.13808571428571,6884.0,5.9,10.61333333,7.466666667,6900.0
8A047,42.3333333333333,1.83,0.00130401234567901,0.000324074074074074,0.00141975308641975,0.0534837962962963,12.28,17.003333333333302,16.286666666666697,32.14,58.07,40.03,27.94,4549.21,5085.82,4.82,7.20666666666667,3.4566666666666697,6.132857142857139,6227.0,7.306666667000001,10.19,7.63,6240.0
8A048,41.0,1.78,0.00136574074074074,0.000327932098765432,0.00141975308641975,0.0528510802469136,10.42,15.706666666666699,14.54,31.44,58.43,39.3133333333333,27.926666666666698,4749.9233333333295,4694.02333333333,4.68666666666667,7.34666666666667,3.47333333333333,6.1363375,7132.0,7.196666667000001,10.39666667,7.74,7140.0
8A049,46.8333333333333,1.68,0.00110243055555556,0.0003125,0.00142746913580247,0.0555439814814815,10.605,15.33,13.08,31.5,56.36,39.676666666666705,28.176666666666698,4474.966666666671,5006.903333333329,4.4975,7.55666666666667,3.41333333333333,6.11871428571429,6596.0,7.215,10.69333333,7.8266666670000005,6600.0
8A050,46.0,1.76,0.000817901234567901,0.000324074074074074,0.00141975308641975,0.04453703703703701,12.543333333333301,16.0266666666667,15.9,31.41,58.6266666666667,39.566666666666706,29.24,4456.56333333333,5036.373333333329,4.42,7.3,3.4966666666666697,6.11866666666667,6785.0,7.091666667,10.27333333,7.776666667000001,6780.0
8A051,45.5,1.86,0.00140046296296296,0.00032021604938271603,0.0014236111111111099,0.0547106481481482,12.1433333333333,17.103333333333303,15.763333333333302,30.8133333333333,57.14,38.973333333333294,28.0966666666667,4492.39333333333,5580.42333333333,4.47666666666667,7.18333333333333,3.4166666666666696,6.13248333333333,7864.0,7.1566666670000005,10.57333333,7.723333332999999,7860.000000000001
8A052,46.3333333333333,1.81,0.000852623456790123,0.0003125,0.00141975308641975,0.0550733024691358,10.71,15.343333333333302,13.98,31.2066666666667,57.7666666666667,39.536666666666704,28.253333333333302,4438.65666666667,5659.94,4.61,7.2433333333333305,3.4766666666666697,6.13,,7.0933333329999995,10.48666667,7.71,1020.0000000000001
8A053,47.5,2.1,0.00108796296296296,0.00032021604938271603,0.0014236111111111099,0.0555825617283951,13.1925,14.656666666666698,14.113333333333301,31.603333333333303,58.1766666666667,39.57,28.246666666666698,4516.596666666671,4811.43333333333,3.9625,7.17333333333333,3.42666666666667,6.11335,,6.9925,10.4,7.696666667000001,7500.000000000001
8A054,44.5,1.9,0.000848765432098766,0.000327932098765432,0.00141975308641975,0.0562962962962963,12.3,15.613333333333301,15.04,31.13,58.1266666666667,39.26,28.123333333333303,4929.77333333333,5240.233333333329,4.515,7.34,3.49,6.114771428571429,,7.05,10.49666667,7.903333333,7440.000000000001
8A055,45.8333333333333,1.68,0.0011979166666666698,0.000316358024691358,0.00143132716049383,0.0550578703703704,13.07,16.94,16.1566666666667,31.926666666666698,57.81,39.6166666666667,28.0433333333333,4820.26,5064.256666666671,4.925,7.58,3.71,6.1567142857142905,,7.195,10.66333333,8.046666667,6840.0
8A056,48.6666666666667,1.92,0.0011082175925925901,0.000324074074074074,0.0014236111111111099,0.0588927469135802,10.5525,15.926666666666698,14.62,31.746666666666698,56.97,39.7366666666667,28.12,4605.046666666671,5606.87666666667,4.5425,7.30666666666667,3.34333333333333,6.12383333333333,,7.2225,10.17333333,7.686666667000001,7980.000000000001
8A057,41.6666666666667,1.95,0.00110918209876543,0.000300925925925926,0.00142746913580247,0.0464429012345679,12.286666666666699,17.28,15.8566666666667,31.07,57.8966666666667,39.3433333333333,27.6666666666667,4325.266666666671,5156.77,4.64666666666667,6.77,3.25666666666667,6.1076666666666695,,6.51,8.943333333,7.303333332999999,7320.000000000001
8A058,43.8333333333333,2.0,0.00139467592592593,0.000321180555555556,0.00142071759259259,0.0537307098765432,10.435,15.62,14.64,30.72,58.21,39.0766666666667,28.0,4796.203333333329,5354.193333333329,4.395,7.39,3.515,6.11633333333333,,7.3725,10.2225,7.8875,7260.0
8A059,41.6666666666667,1.82,0.0007939814814814809,0.00032021604938271603,0.00141975308641975,0.0506057098765432,12.344000000000001,16.4,15.283333333333301,31.0066666666667,57.4833333333333,39.353333333333296,27.91,4171.56333333333,5591.04666666667,3.86,6.93,3.38333333333333,6.10566666666667,,5.914,9.226666667,7.67,7800.000000000001
8A060,44.6666666666667,2.1,0.000831404320987654,0.000300925925925926,0.0014236111111111099,0.0573842592592593,13.61,16.8166666666667,15.5266666666667,30.8466666666667,56.8433333333333,39.35,27.68,4595.15666666667,5071.06666666667,4.175,7.08666666666667,3.28333333333333,6.11271428571428,,6.8266666670000005,9.566666667,7.536666667,7380.000000000001
8A061,47.0,1.8,0.0009837962962962962,0.0003125,0.0014236111111111099,0.0532137345679012,12.2,16.913333333333302,15.3666666666667,31.05,57.73,39.36,28.22,4738.376666666671,5228.543333333329,4.39,6.75,3.2666666666666697,6.116125,7663.0,6.898,9.483333333,7.403333333,7680.000000000001
8A062,44.1666666666667,1.75,0.0007696759259259259,0.00032021604938271603,0.00141975308641975,0.0529359567901235,9.055,13.556666666666699,12.12,31.2633333333333,57.8333333333333,39.4933333333333,27.996666666666698,4385.443333333329,4875.11,3.4075,7.16,3.35666666666667,6.119,8610.0,6.03,9.65,7.71,8580.0
8A063,46.8333333333333,1.91,0.00108796296296296,0.000316358024691358,0.0014158950617284,0.052554012345679,8.92,13.3933333333333,10.64,30.7266666666667,58.1033333333333,39.0766666666667,28.2233333333333,4844.52,4688.466666666671,3.855,7.2033333333333305,3.46666666666667,6.111833333333331,7383.0,7.12,9.89,7.57,7380.000000000001
8A064,42.6666666666667,1.88,0.000842978395061728,0.00030864197530864197,0.0014236111111111099,0.0527662037037037,10.1883333333333,15.81,14.293333333333301,31.3266666666667,58.36,39.526666666666706,28.3466666666667,4393.26333333333,4640.5033333333295,4.3,7.15,3.44666666666667,6.12246,7349.0,6.973333332999999,9.79,7.526666667000001,7320.000000000001
8A065,45.0,1.84,0.00107060185185185,0.000316358024691358,0.00142746913580247,0.0541049382716049,9.85,14.98,12.17,30.9533333333333,58.1133333333333,39.356666666666705,28.07,4805.41,4575.14,4.0775,7.3,3.42666666666667,6.136,7827.0,7.22,9.8,7.69,7800.000000000001
8A066,46.8333333333333,2.39,0.0013966049382716,0.00030864197530864197,0.00142746913580247,0.0264467592592593,9.03666666666667,14.1966666666667,12.786666666666699,29.305,42.94,34.355,29.0,3451.785,2909.49,4.28666666666667,7.37666666666667,3.63,6.140666,7586.0,7.33,9.786666667,7.786666667,7620.000000000001
8A067,44.5,1.8,0.00140046296296296,0.0003125,0.0014236111111111099,0.0545216049382716,9.78333333333333,15.113333333333301,13.86,31.2,57.883333333333304,39.4533333333333,28.266666666666698,4438.99,4751.8,4.28,7.18,3.43,6.1394,7394.0,7.193333332999999,9.65,7.716666667,7380.000000000001
8A068,45.6666666666667,1.91,0.0013850308641975301,0.00030864197530864197,0.00143132716049383,0.0529822530864197,7.62666666666667,13.77,12.863333333333301,31.0766666666667,58.423333333333304,39.61,28.233333333333302,4396.1733333333295,4610.863333333329,4.43333333333333,7.46333333333333,3.65666666666667,6.11485,6500.0,7.31,10.18666667,7.993333333,6480.0
8A069,41.1666666666667,1.94,0.00112268518518519,0.000316358024691358,0.0014236111111111099,0.0441203703703704,8.81833333333333,13.816666666666698,11.956666666666699,30.25,57.866666666666696,38.856666666666705,29.76,5339.43,5554.24666666667,4.74666666666667,7.16666666666667,3.27,6.20969,12529.0,6.506666667,9.603333333,7.6,12540.0
8A070,42.5,2.26,0.0009239969135802471,0.00037037037037037,0.00142746913580247,0.0453819444444444,9.28833333333333,14.54,12.9466666666667,30.81,58.0366666666667,39.2433333333333,28.57,4843.11666666667,5152.11666666667,4.56666666666667,7.14666666666667,3.2066666666666697,6.1182142857142905,,6.793333333,9.746666667000001,7.773333332999999,7920.000000000001
8A071,42.1666666666667,1.7,0.0009745370370370369,0.00033179012345679,0.0014236111111111099,0.0481520061728395,9.834,14.823333333333302,13.103333333333302,30.7566666666667,57.42,39.3033333333333,27.896666666666697,4582.99,5218.52,4.1080000000000005,7.03666666666667,3.32,6.126,,6.8660000000000005,9.266666667,7.636666667,10380.0
8A072,42.3333333333333,2.03,0.000827546296296296,0.000381944444444444,0.0014236111111111099,0.044765625,6.88833333333333,10.25,9.2,30.265,55.64,39.1925,29.9,4529.3475,5387.9475,4.23833333333333,7.5333333333333306,3.15333333333333,6.1065,,6.996666667,10.06333333,7.95,7440.000000000001
8A073,45.6666666666667,2.16,0.000914351851851852,0.000335648148148148,0.0014236111111111099,0.0489737654320988,9.546,12.993333333333302,11.243333333333302,30.7933333333333,58.0566666666667,39.5866666666667,28.23,4534.756666666671,5000.623333333329,4.034,7.54,3.37666666666667,6.10833333333333,,7.02,9.813333333,7.87,7080.0
8A074,44.1666666666667,2.42,0.0009537037037037039,0.000335648148148148,0.0014236111111111099,0.0512962962962963,7.808,14.186666666666698,10.916666666666698,30.95,57.565,39.22,27.795,5173.285,5249.755,4.303999999999999,7.43333333333333,3.48666666666667,6.104,7264.0,6.997999999999999,9.93,7.913333333,7260.0
8A075,44.6666666666667,2.07,0.0009220679012345679,0.0015470679012345699,0.0014236111111111099,0.0512962962962963,10.171666666666699,15.646666666666698,13.52,30.9866666666667,57.0133333333333,39.22,28.306666666666697,4960.206666666671,5190.45,4.425,7.04,2.5833333333333304,6.1042,7592.0,6.691666667000001,9.666666667000001,7.51,7560.000000000001
8A076,45.8333333333333,2.01,0.000767746913580247,0.00304783950617284,0.00142746913580247,0.0484529320987654,11.443333333333301,13.433333333333302,13.683333333333302,30.81,58.31,39.3066666666667,28.33,4506.546666666671,5082.716666666671,3.64666666666667,7.47333333333333,2.19666666666667,6.09533333333333,8109.0,7.106666667000001,10.1,7.753333333,8100.000000000001
8A077,45.8333333333333,2.17,0.000826388888888889,0.000354938271604938,0.0014236111111111099,0.0492939814814815,6.36,9.91333333333333,8.28333333333333,30.97,57.77,39.3133333333333,28.4566666666667,4604.68,5446.62,4.35,7.48333333333333,3.5366666666666697,6.1175,8100.0,7.112,10.06666667,7.846666667,8100.000000000001
8A078,45.1666666666667,1.72,0.000790895061728395,0.00034336419753086404,0.00143132716049383,0.0486188271604938,8.04833333333333,12.2,9.15,31.2366666666667,58.2633333333333,39.6966666666667,27.856666666666698,4489.77666666667,4840.39666666667,3.8983333333333303,7.44,3.37,6.112,7885.0,7.061666667000001,10.05666667,7.803333332999999,7860.000000000001
8A079,41.8333333333333,1.78,0.000829475308641975,0.00034336419753086404,0.0014236111111111099,0.0503047839506173,9.12333333333333,13.89,11.8566666666667,30.6,57.38,39.316666666666706,28.07,4896.82,5246.41,4.325,7.5466666666666695,3.31666666666667,6.1075,8930.0,6.8833333329999995,10.16333333,7.86,8880.0
8A080,41.3333333333333,1.97,0.000848765432098766,0.000354938271604938,0.00141975308641975,0.052704475308641995,11.785,15.7,14.033333333333301,31.12,57.8033333333333,39.4466666666667,28.32,4441.59333333333,4839.296666666671,4.5066666666666695,7.23666666666667,3.14,6.1190833333333305,8877.0,6.953333333,9.586666667000001,7.61,8880.0
8A081,45.6666666666667,2.0,0.00108796296296296,0.00035108024691358,0.00142746913580247,0.0509529320987654,13.215,17.12,15.426666666666698,30.92,58.2866666666667,39.17,28.393333333333302,4822.59333333333,4721.38,3.8175,7.09666666666667,3.24333333333333,6.114,,7.0775,9.603333333,7.596666667,8040.000000000001
8A082,46.0,1.96,0.0009120370370370369,0.000347222222222222,0.00141975308641975,0.0516010802469136,12.19,15.72,14.543333333333301,30.6666666666667,57.866666666666696,39.26,28.283333333333303,4594.47333333333,4812.06,4.132,7.10333333333333,3.27666666666667,6.13857142857143,,7.037999999999999,9.306666667,7.5,7260.0
8A083,45.3333333333333,1.98,0.00081983024691358,0.00034336419753086404,0.0014236111111111099,0.0515817901234568,12.226666666666699,16.33,14.54,31.18,58.1033333333333,39.526666666666706,28.693333333333303,4750.943333333329,5042.18333333333,4.26333333333333,7.27,3.25666666666667,6.12476666666667,,7.023333332999999,9.39,7.716666667,7860.000000000001
8A084,46.1666666666667,2.02,0.0010648148148148099,0.000347222222222222,0.0014236111111111099,0.0424575617283951,8.1425,14.563333333333302,11.35,31.02,58.31,39.433333333333294,29.306666666666697,4581.823333333329,5077.37,3.9325,7.28,3.34666666666667,6.12716666666666,,7.1675,9.69,7.736666667000001,7740.000000000001
8A085,46.5,1.98,0.000829475308641975,0.00044367283950617306,0.00142746913580247,0.0538078703703704,11.533333333333301,15.75,14.8833333333333,31.09,57.84,39.57,28.6366666666667,4593.15666666667,4736.1,4.16166666666667,7.12333333333333,2.65,6.1222,,6.851666667000001,9.426666667000001,7.54,7320.000000000001
8A086,44.6666666666667,2.15,0.00110532407407407,0.00034336419753086404,0.00142746913580247,0.0517052469135802,12.5725,16.9933333333333,16.033333333333303,31.2033333333333,57.9333333333333,39.536666666666704,29.143333333333302,4431.48,5184.6733333333295,4.1275,7.27333333333333,3.46,6.13185,,7.015,9.69,7.773333332999999,7920.000000000001
8A087,43.1666666666667,1.94,0.000968364197530864,0.000347222222222222,0.00141975308641975,0.0655902777777778,12.886666666666699,16.5466666666667,15.49,31.0666666666667,53.3,39.3066666666667,28.52,4786.81666666667,5363.14,3.83,7.38,3.36666666666667,6.1345,,5.8433333329999995,10.00666667,7.79,7860.000000000001
8A088,39.0,1.82,0.0009394290123456789,0.00032021604938271603,0.00142746913580247,0.050216049382715996,11.068333333333301,15.086666666666698,12.7,30.306666666666697,56.39,39.0566666666667,27.926666666666698,4241.40666666667,5557.11,4.7,7.56,3.6733333333333302,6.122730000000001,,6.905,9.743333332999999,8.01,7920.000000000001
8A089,43.6666666666667,1.77,0.0008333333333333331,0.00037422839506172796,0.00141975308641975,0.051304012345679,12.958333333333302,16.58,15.423333333333302,30.036666666666697,58.07,39.27,27.9933333333333,4097.2866666666705,4769.86666666667,4.34,7.41666666666667,3.20333333333333,6.167999999999999,,7.0483333329999995,9.47,7.886666667,7380.000000000001
8A090,42.3333333333333,1.78,0.00108796296296296,0.000327932098765432,0.00141975308641975,0.0535185185185185,12.445,16.3166666666667,14.44,30.626666666666697,57.8366666666667,38.9,28.056666666666697,4640.533333333329,4874.916666666671,4.215,7.59666666666667,3.61666666666667,6.12536666666667,,7.2175,10.26333333,7.993333333,7620.000000000001
8A091,43.8333333333333,1.88,0.00107060185185185,0.000327932098765432,0.0014236111111111099,0.0546643518518519,10.0175,13.593333333333302,11.826666666666698,30.68,57.99,38.9,28.4,4036.975,4617.765,4.335,7.59333333333333,3.65333333333333,6.1304,,7.1725,10.13333333,8.01,7920.000000000001
8A092,42.3333333333333,1.75,0.00140046296296296,0.000358796296296296,0.0014236111111111099,0.0557716049382716,6.56,13.306666666666699,10.41,30.3266666666667,57.883333333333304,38.7733333333333,28.3666666666667,4431.136666666671,4739.81333333333,4.71333333333333,7.64666666666667,3.18,6.1291,,7.1333333329999995,9.83,7.936666667000001,7980.000000000001
8A093,45.1666666666667,1.99,0.00138888888888889,0.00030864197530864197,0.00142746913580247,0.0410416666666667,5.64,11.31,7.81333333333333,30.2125,55.535,37.7875,29.19,4275.855,4198.5175,4.61666666666667,7.75333333333333,3.5566666666666698,6.1415,,7.263333332999999,10.16333333,8.116666667,7260.0
8A094,45.8333333333333,1.69,0.00109375,0.00030864197530864197,0.00142746913580247,0.05702546296296299,7.185,11.873333333333301,8.14333333333333,30.58,57.7833333333333,39.31,28.073333333333302,4477.02,4548.52666666667,4.2725,7.72,3.66333333333333,6.1396,,7.115,9.93,8.04,7740.000000000001
8A095,45.0,1.9,0.0013695987654321,0.0003125,0.00142746913580247,0.052079475308641994,6.89333333333333,13.95,9.82666666666667,30.35,58.39,39.206666666666706,28.643333333333302,4427.2866666666705,4662.94666666667,4.71,7.46,3.5566666666666698,6.12571428571429,,7.39,9.76,7.833333333,7260.0
8A096,45.6666666666667,1.75,0.00140817901234568,0.0003125,0.0014236111111111099,0.0564390432098765,6.63333333333333,12.493333333333302,9.17666666666667,29.55,58.23,37.933333333333294,28.2966666666667,5770.52666666667,4451.7466666666705,4.7966666666666695,7.86333333333333,3.74,6.12078333333333,,7.333333333,10.29666667,8.143333333,7620.000000000001
8A097,43.1666666666667,1.68,0.00140046296296296,0.000316358024691358,0.00141975308641975,0.0554783950617284,5.41666666666667,12.126666666666699,7.96333333333333,30.5233333333333,58.2166666666667,38.99,28.2766666666667,4709.583333333329,4475.176666666671,4.63,7.72,3.6933333333333302,6.142,,7.186666667000001,9.996666667000001,8.103333333,7380.000000000001
8A098,42.6666666666667,1.73,0.0013811728395061698,0.000316358024691358,0.00141975308641975,0.0623206018518518,10.206666666666699,15.13,12.9733333333333,30.4825,51.24,38.3775,27.6525,4544.3825,4475.24,4.56666666666667,7.77333333333333,3.7666666666666697,6.1171833333333305,,7.28,10.42333333,8.173333332999999,7560.000000000001
8A099,46.1666666666667,1.8,0.0009560185185185189,0.000470679012345679,0.0014236111111111099,0.0556674382716049,12.14,16.13,15.743333333333302,30.51,58.33,39.0833333333333,28.4933333333333,4559.18333333333,4353.27666666667,4.4239999999999995,7.62333333333333,3.02,6.12316666666667,,7.013999999999999,10.27333333,7.956666667,8280.0
8A100,39.0,2.04,0.000928240740740741,0.00032021604938271603,0.00141975308641975,0.0636072530864197,13.015999999999998,16.29,14.46,30.5266666666667,55.313333333333304,38.6166666666667,28.18,5324.77666666667,4666.77666666667,4.0680000000000005,7.93,3.7533333333333303,6.12266666666667,,7.006,10.39666667,8.32,8460.0
8A101,41.5,1.67,0.00139274691358025,0.0003125,0.0014236111111111099,0.0563695987654321,11.753333333333302,15.9466666666667,14.01,30.623333333333303,58.3,39.323333333333295,29.0066666666667,4349.35666666667,4427.073333333329,4.52333333333333,7.84,3.7866666666666697,6.14614285714285,,7.2,10.30666667,8.243333332999999,7020.0
8A102,44.3333333333333,1.83,0.00103298611111111,0.000324074074074074,0.00141975308641975,0.0482523148148148,13.04,16.766666666666698,15.076666666666698,30.5225,57.4525,39.07,30.93,4440.6275,4344.2525,4.6625,7.69,3.6733333333333302,6.135125,,7.315,10.03333333,8.063333333,7560.000000000001
8A103,42.3333333333333,1.74,0.0009760802469135801,0.000324074074074074,0.00143132716049383,0.058587962962962994,12.9733333333333,16.623333333333303,15.2,30.9333333333333,58.09,38.98,29.1533333333333,4476.31333333333,4314.06333333333,3.93333333333333,7.38666666666667,3.4833333333333303,6.13057142857143,,5.816666667000001,9.84,7.833333333,7800.000000000001
8A104,39.1666666666667,2.02,0.0013580246913580199,0.0003125,0.00142746913580247,0.0486313657407407,12.543333333333301,16.45,14.8666666666667,30.815,57.6925,39.1175,30.975,4437.785,3921.845,4.63,7.79333333333333,3.76333333333333,6.16424999999999,,7.373333333,10.0,8.183333333,8340.0
8A105,41.6666666666667,2.05,0.00140046296296296,0.00032021604938271603,0.00141975308641975,0.0616473765432099,12.103333333333302,16.47,14.923333333333302,30.68,58.2933333333333,39.05,29.4933333333333,4440.14,4151.046666666671,4.47333333333333,7.64666666666667,3.63666666666667,6.1477125,,7.2,10.00666667,8.093333333,7980.000000000001
8A106,47.1666666666667,2.08,0.00137731481481481,0.000327932098765432,0.00141975308641975,0.0527276234567901,13.79,17.14,15.896666666666698,30.84,58.47,38.65,29.123333333333303,5067.22666666667,4651.27333333333,4.76666666666667,7.71,3.55,6.12208333333333,7358.0,7.486666667000001,9.81,7.99,7380.000000000001
8A107,39.8333333333333,1.74,0.00106770833333333,0.000335648148148148,0.00142746913580247,0.0454658564814815,13.3025,16.716666666666697,15.43,32.345,55.965,39.5525,30.19,4564.9175,4542.9725,4.23,7.74,3.44666666666667,6.1515,,7.255,10.26,8.116666667,7560.000000000001
8A108,42.1666666666667,1.8,0.00110532407407407,0.00035108024691358,0.00141975308641975,0.0607253086419753,13.415,16.87,15.416666666666698,32.13,53.41,39.1266666666667,27.353333333333303,4586.26,4836.34333333333,4.3275,7.52333333333333,3.49,6.14316666666667,7813.0,7.0925,9.91,7.9066666670000005,7800.000000000001
8A109,45.6666666666667,1.88,0.0009606481481481481,0.000335648148148148,0.00142746913580247,0.0534413580246914,10.625,15.42,13.64,30.91,58.04,39.5133333333333,28.0,4957.06666666667,5223.43666666667,4.545,7.89,3.82333333333333,6.16016666666667,6189.0,7.1,10.41,8.243333332999999,6180.0
8A110,41.1666666666667,1.9,0.00125385802469136,0.00034336419753086404,0.0014236111111111099,0.0521836419753086,10.89,16.2366666666667,13.71,30.303333333333303,58.2333333333333,39.48,28.3333333333333,5055.16,4746.21,4.62333333333333,7.63666666666667,3.54,6.150875,7384.0,7.46,9.693333333,8.11,7380.000000000001
8A111,39.5,2.02,0.00138888888888889,0.00034336419753086404,0.00141975308641975,0.0526350308641975,11.75,15.62,14.543333333333301,30.41,58.13,39.3733333333333,28.3166666666667,4825.863333333329,4823.21,4.27666666666667,7.42333333333333,3.56,6.135075,7876.0,7.3266666670000005,9.956666667,7.846666667,7920.000000000001
8A112,42.8333333333333,1.84,0.0009421296296296301,0.000335648148148148,0.0014236111111111099,0.0536651234567901,13.202,16.5933333333333,15.076666666666698,30.783333333333303,58.1133333333333,39.56,28.143333333333302,4952.046666666671,4707.596666666671,4.494,7.34,3.42,6.15633333333333,,7.0360000000000005,9.84,7.876666667,7380.000000000001
8A113,40.6666666666667,1.78,0.00138888888888889,0.000335648148148148,0.0014236111111111099,0.0528433641975309,11.4,16.4566666666667,14.87,30.72,58.3,39.4233333333333,28.3333333333333,4490.83,4689.09333333333,4.55,7.43,3.36666666666667,6.1423333333333305,,7.513333332999999,9.743333332999999,7.85,7320.000000000001
8A114,41.0,1.84,0.00103298611111111,0.000339506172839506,0.0014236111111111099,0.0652932098765432,13.4575,17.3333333333333,15.823333333333302,31.08,56.7533333333333,39.59666666666671,27.533333333333303,4579.02,4991.73,4.0625,7.19333333333333,3.38,6.15466666666666,,7.2475,9.92,7.81,7800.000000000001
8A115,42.8333333333333,1.72,0.00140046296296296,0.000347222222222222,0.0014236111111111099,0.0538194444444444,8.98333333333333,14.316666666666698,11.146666666666698,30.8333333333333,58.0033333333333,39.7433333333333,27.753333333333302,4437.21,4657.6733333333295,4.19,7.64666666666667,3.53333333333333,6.171,,7.053333332999999,10.09666667,8.286666667,7740.000000000001
8A116,39.3333333333333,1.72,0.00126929012345679,0.000393518518518519,0.00142746913580247,0.0516898148148148,8.10333333333333,13.7233333333333,11.51,31.23,58.2633333333333,39.8833333333333,28.016666666666698,4559.40666666667,4579.916666666671,4.55666666666667,7.76333333333333,3.1,6.1373,,7.5,10.12333333,8.12,7860.000000000001
8A117,40.1666666666667,1.84,0.0013850308641975301,0.000509259259259259,0.0014158950617284,0.0538811728395062,11.233333333333302,15.836666666666698,16.05,31.016666666666698,58.42,39.713333333333296,28.23,4324.42,4525.663333333329,4.47666666666667,7.47333333333333,2.73,6.1411666666666695,,7.373333333,9.966666667,7.92,7740.000000000001
8A118,39.1666666666667,1.88,0.0013695987654321,0.000339506172839506,0.0014236111111111099,0.0565663580246914,9.37666666666667,14.2233333333333,11.886666666666699,30.63,57.6466666666667,39.426666666666705,28.016666666666698,4504.833333333329,4701.0766666666705,4.48666666666667,7.81,3.5233333333333303,6.1745375,,7.303333332999999,10.22,8.116666667,8280.0
8A119,40.0,1.68,0.00104456018518519,0.000347222222222222,0.00142746913580247,0.0558371913580247,11.4575,14.896666666666698,12.743333333333302,31.15,56.8933333333333,39.8033333333333,28.196666666666697,4525.42,4983.51,3.885,7.65333333333333,3.59666666666667,6.16469,,7.1925,10.66333333,8.05,12300.0
8A120,38.8333333333333,1.66,0.00109085648148148,0.000478395061728395,0.00141975308641975,0.0563888888888889,15.5125,16.88,17.69,30.32,57.296666666666695,39.44,26.98,4215.13,4723.993333333329,4.2125,7.83333333333333,2.9366666666666696,6.122875,,7.0225,9.916666667000001,8.126666667,6180.0
8A121,39.0,1.76,0.0013233024691358,0.000358796296296296,0.00142746913580247,0.04641203703703701,16.42,18.74,18.073333333333302,29.925,57.2325,39.335,29.8625,4145.0475,4263.565,4.56666666666667,7.50333333333333,3.5633333333333304,6.102683333333331,,7.443333332999999,9.84,8.046666667,7560.000000000001
8A122,40.6666666666667,1.86,0.00130401234567901,0.000362654320987654,0.0014236111111111099,0.0619521604938272,17.2733333333333,19.46,19.03,30.0133333333333,57.476666666666695,39.01,27.536666666666697,5262.43333333333,4371.66,4.66333333333333,7.70666666666667,3.44,6.1146,,7.503333333,9.87,8.22,7560.000000000001
8A123,39.3333333333333,1.78,0.00132716049382716,0.000428240740740741,0.00142746913580247,0.047091049382716,16.533333333333303,19.07,19.1733333333333,30.1366666666667,58.826666666666696,39.1633333333333,29.1333333333333,5284.85,4314.48,4.7166666666666694,7.39666666666667,3.01333333333333,6.1252,,7.443333332999999,9.756666667000001,7.89,7860.000000000001
8A124,40.3333333333333,1.86,0.000895833333333333,0.000358796296296296,0.0014236111111111099,0.0605054012345679,17.118,18.7433333333333,18.42,30.7033333333333,57.8333333333333,39.456666666666706,27.8866666666667,4424.24,4406.793333333329,3.9019999999999997,7.4533333333333305,3.40666666666667,6.0863333333333305,,7.204,9.8,7.953333333,7500.000000000001
